id,id_poligon,se_inunda_,con_que_fr,provinicia,departamen,localidad,distancia_cuerpo_agua,distancia_curso_agua,microbasurales_cercanos,se_inunda_binaria,frecuencia_num,frecuencia_codificada_Alta,frecuencia_codificada_Baja,frecuencia_codificada_Media,frecuencia_codificada_Otro
1,17325.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Formosa,Formosa,Formosa,1197.3821584598038,222.4582855267637,1,1,1,False,True,False,False
2,17322.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Formosa,Formosa,261.02171668779914,62.38506777936161,3,1,3,True,False,False,False
3,18578.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Formosa,Formosa,Formosa,1762.778477006034,988.5035845735858,1,2,1,False,True,False,False
4,12001.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Formosa,Formosa,Villa del Carmen,945.9724150532328,1460.1887981868883,3,1,1,False,True,False,False
5,12000.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Formosa,Formosa,Villa del Carmen,1108.2885746348172,1622.0643824707868,2,1,1,False,True,False,False
6,11931.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Formosa,Formosa,Villa del Carmen,643.0936288049044,891.4696303745683,1,1,1,False,True,False,False
7,18586.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Villa del Carmen,208.1676184557895,715.3227304722293,2,2,2,False,False,True,False
8,22831.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Formosa,Villa del Carmen,2210.7054263765376,815.6051456692376,1,2,3,True,False,False,False
9,12164.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Formosa,1548.2759979447037,128.36653917808746,1,1,2,False,False,True,False
10,12189.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Formosa,3226.76788068779,1496.040565230721,2,1,2,False,False,True,False
11,12188.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Formosa,3301.007108712326,1524.068407825039,2,1,2,False,False,True,False
12,19778.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Formosa,Formosa,1090.8541995160167,774.7581297235412,1,2,3,True,False,False,False
13,21396.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Formosa,Formosa,3478.7396336210063,77.89925369409674,1,2,3,True,False,False,False
14,19788.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Formosa,1863.099988982706,1832.694889578556,1,1,2,False,False,True,False
15,19785.0,1,"Otro, especificar",Formosa,Formosa,Formosa,1370.0123364852832,1288.2227185225513,1,1,0,False,False,False,True
16,22888.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Formosa,Formosa,Formosa,146.89962629901254,70.02100212220063,3,2,1,False,True,False,False
17,17345.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Formosa,4864.607402614105,37.09168295064046,3,1,2,False,False,True,False
18,17332.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Formosa,4716.305473005231,31.35884410249956,3,1,2,False,False,True,False
19,17333.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Formosa,4501.920199111283,132.24121993521416,4,1,2,False,False,True,False
20,13403.0,1,"Otro, especificar",Formosa,Formosa,Formosa,3625.483927989349,31.669822972497386,2,1,0,False,False,False,True
21,18687.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Formosa,Formosa,4004.7118624271966,255.98199119286616,3,2,3,True,False,False,False
22,12042.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Formosa,1633.4135996264192,136.70241364474444,1,1,2,False,False,True,False
23,18689.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Formosa,Formosa,153.25628948604162,225.39787889180536,1,2,3,True,False,False,False
24,14133.0,1,"Otro, especificar",Formosa,Pilcomayo,Clorinda,2535.6774016118457,2315.614595735695,1,1,0,False,False,False,True
25,14259.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Pilcomayo,Clorinda,2163.0191340604483,104.376185809298,2,1,3,True,False,False,False
26,14277.0,1,"Otro, especificar",Formosa,Pilcomayo,Clorinda,3646.231054279581,241.12919873005163,2,1,0,False,False,False,True
27,18723.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Formosa,Pilcomayo,Clorinda,2168.761608167376,89.85173070422185,1,2,1,False,True,False,False
28,18724.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Pilcomayo,Clorinda,4534.998125766828,402.8427647713649,1,2,3,True,False,False,False
29,12409.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Pilcomayo,Clorinda,3113.3821039993627,43.09430001113461,1,1,2,False,False,True,False
30,16514.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Formosa,Pilcomayo,Clorinda,2456.546807518644,58.55174900618312,3,2,1,False,True,False,False
31,13730.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Pirané,Pirané,419.1070662140544,924.0781279194048,1,1,3,True,False,False,False
32,22903.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Pirané,Pirané,35.35028165472664,481.6715593177686,3,2,3,True,False,False,False
33,20679.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Pirané,Pirané,477.3654866249695,923.3570420022498,5,2,3,True,False,False,False
34,16543.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Pirané,Pirané,121.40999411631796,1256.087972124174,5,1,3,True,False,False,False
35,16544.0,1,NS/NC,Formosa,Pirané,Pirané,586.5980324281209,919.6897521921954,4,1,0,False,False,False,True
36,14035.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Pirané,Pirané,380.9971586341841,935.2156317692724,6,1,2,False,False,True,False
37,16606.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Pirané,Pirané,158.80583032503148,684.1656495512592,6,1,3,True,False,False,False
38,20701.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Pirané,Pirané,264.801640594766,615.1292295797767,5,2,2,False,False,True,False
39,13737.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Pirané,Pirané,67.63231057136991,319.4178595554792,3,1,3,True,False,False,False
40,16546.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Formosa,Pirané,Pirané,436.0420167919433,286.8765846462609,4,1,1,False,True,False,False
41,13726.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Formosa,Pirané,Pirané,254.5561724588798,1060.616887521216,1,1,1,False,True,False,False
42,18738.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Matacos,Ingeniero Juárez,73122.22218240047,314.6876160856057,4,2,3,True,False,False,False
43,14260.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Matacos,Ingeniero Juárez,73556.3786828149,635.2371379184539,4,1,3,True,False,False,False
44,18828.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Matacos,Ingeniero Juárez,72373.91805406446,622.0941784517596,3,2,2,False,False,True,False
45,18835.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Matacos,Ingeniero Juárez,74023.18790954423,1494.9066914237292,2,2,3,True,False,False,False
46,18857.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Matacos,Ingeniero Juárez,73585.65179729943,664.0644174353183,3,2,3,True,False,False,False
47,18860.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Matacos,Ingeniero Juárez,73237.18747763103,1450.0876868164778,2,2,2,False,False,True,False
48,12430.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Patiño,Las Lomitas,64770.56094808002,552.5419562646567,4,1,3,True,False,False,False
49,12583.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Patiño,Las Lomitas,64455.014717127895,1.5472201318133758,2,1,3,True,False,False,False
50,12567.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Patiño,Las Lomitas,62528.77436510809,236.57139503327,1,1,3,True,False,False,False
51,19196.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Patiño,Las Lomitas,61749.48077478623,438.27974847781,2,2,3,True,False,False,False
52,12579.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Patiño,Las Lomitas,61881.19595510225,106.73406609589355,2,1,3,True,False,False,False
53,19105.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Patiño,Las Lomitas,63886.03112086237,111.53261875994644,3,2,2,False,False,True,False
54,18863.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Patiño,Las Lomitas,63677.77136962273,365.01347246031406,3,2,2,False,False,True,False
55,12589.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Patiño,Las Lomitas,62745.23848526795,37.25693812680508,1,1,3,True,False,False,False
56,20702.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Patiño,Las Lomitas,65146.952892740366,240.15842371788017,3,2,3,True,False,False,False
57,20703.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Formosa,Formosa,2451.6098369010056,1141.2435198026044,1,2,3,True,False,False,False
58,38.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Formosa,Patiño,Comandante Fontana,720.8089349922483,50021.96099501169,1,1,3,True,False,False,False
59,19562.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Villa del Carmen,898.7171828149326,402.9775851147088,1,1,2,False,False,True,False
60,12211.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Formosa,Formosa,Formosa,504.3078655491639,69.4339326124343,3,1,2,False,False,True,False
61,13665.0,1,NS/NC,Formosa,Pilcomayo,Clorinda,4039.399670470121,13.542040495357544,1,1,0,False,False,False,True
62,11197.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,10220.092924081728,743.2943458247647,1,1,3,True,False,False,False
63,14887.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,10654.602086177363,114.34551202401306,1,1,3,True,False,False,False
107,18083.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,140566.2970995336,681.9312913287197,1,2,2,False,False,True,False
64,12530.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Capital,Salta Capital,10791.130540153328,89.65746015751103,4,2,2,False,False,True,False
65,15217.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Capital,Salta Capital,9353.25795599291,1601.2080672888146,1,1,1,False,True,False,False
66,14722.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,11832.56314770709,97.63329502437104,3,1,3,True,False,False,False
67,21339.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Capital,Salta Capital,623.6244765197052,156.39273047355493,3,2,1,False,True,False,False
68,21044.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Cerrillos,Cerrillos,12688.144287156048,6035.343651781559,1,2,1,False,True,False,False
69,11788.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Villa San Lorenzo,11082.791977092784,133.49233981886456,2,1,3,True,False,False,False
70,21302.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,14548.687712595014,35.28261997421755,3,2,3,True,False,False,False
71,22560.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,14456.12278433114,205.2706999129028,2,2,3,True,False,False,False
72,21340.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Capital,Salta Capital,10156.588525891137,50.84039589546872,3,2,1,False,True,False,False
73,11828.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Capital,Salta Capital,13.543032588549606,364.1195450547011,2,1,2,False,False,True,False
74,21341.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,General Enrique Mosconi,133175.21843096,885.3594426900532,2,2,3,True,False,False,False
75,21437.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,General José de San Martín,Tartagal,144148.86420779178,726.126631479281,7,2,1,False,True,False,False
76,21405.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,141239.87567877595,724.6220149925564,7,2,3,True,False,False,False
77,18031.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,141452.96758201378,601.202700727086,7,2,3,True,False,False,False
78,11339.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,141306.81008233153,48.37294909797108,5,1,2,False,False,True,False
79,18072.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,141000.23152794145,901.1791429861754,5,2,3,True,False,False,False
80,13528.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,General José de San Martín,Tartagal,145154.4397162646,1934.3525413149232,2,1,1,False,True,False,False
81,18075.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,144488.62594329234,1075.7310441278123,5,2,3,True,False,False,False
82,13530.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,144208.90477683206,1204.348999466267,5,1,3,True,False,False,False
83,11900.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,143917.00859451146,82.50596934933337,3,1,3,True,False,False,False
108,13529.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,144484.526107151,755.2388636902405,7,1,3,True,False,False,False
84,18017.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,143204.77764826035,457.3213185736684,1,2,3,True,False,False,False
85,21403.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,143021.11961887052,1258.9483660980843,2,2,3,True,False,False,False
86,14654.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,777.2248765720549,62.365258634811056,3,1,3,True,False,False,False
87,21342.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Orán,San Ramón De La Nueva Orán,57639.168197314095,537.0392731500679,1,2,2,False,False,True,False
88,21343.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Orán,San Ramón De La Nueva Orán,60134.08713983332,766.4144063035919,1,2,3,True,False,False,False
89,14398.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Orán,San Ramón De La Nueva Orán,58443.96247547711,37.46959681301207,2,1,1,False,True,False,False
90,21344.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Orán,San Ramón De La Nueva Orán,59045.951003825656,102.957253163691,2,2,2,False,False,True,False
91,11269.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,141707.0717439435,329.2051770063098,5,1,3,True,False,False,False
92,21434.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Orán,Aguas Blancas,102003.70409438242,66.73407506296049,1,2,1,False,True,False,False
93,21474.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Orán,Pichanal,45263.5711795166,2588.9803878871103,1,2,1,False,True,False,False
94,21475.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Orán,Pichanal,42369.84623120689,103.58368010237226,1,2,3,True,False,False,False
95,21457.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Orán,Pichanal,42614.83772852767,803.643129401737,1,2,1,False,True,False,False
96,11271.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,13394.221077649485,451.68894002125023,2,1,3,True,False,False,False
97,21345.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Capital,Salta Capital,11135.51626330873,82.94284537286313,1,2,2,False,False,True,False
98,21346.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Capital,Salta Capital,11294.481861697182,109.63050066619722,3,2,1,False,True,False,False
99,22017.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,154438.3464215381,13257.67496694823,1,2,2,False,False,True,False
100,11712.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,143953.35576761045,166.47301206285252,3,1,3,True,False,False,False
101,12013.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,143778.93308638348,555.8174759969045,5,1,3,True,False,False,False
102,18028.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,141639.18071608557,584.7059656800556,7,2,3,True,False,False,False
103,18074.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,141221.06777139395,1009.8685484759824,5,2,3,True,False,False,False
104,21276.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,152134.56342442625,10664.830245589288,1,2,2,False,False,True,False
105,21380.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,General José de San Martín,General Enrique Mosconi,133807.01742226662,1270.3576674240164,1,2,2,False,False,True,False
106,17370.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Aguaray,154945.5559721841,199.96913812464643,1,1,3,True,False,False,False
109,17326.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,General José de San Martín,General Enrique Mosconi,133864.65853682565,94.69035147214142,2,1,1,False,True,False,False
110,11648.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,144623.43064257014,459.057659066964,2,1,3,True,False,False,False
111,11959.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,144083.6600651408,99.1836125272456,7,1,3,True,False,False,False
112,20694.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Capital,Salta Capital,8168.753685566986,13.322272646230804,1,2,1,False,True,False,False
113,14896.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,La Caldera,Vaqueros,2537.347903354291,101.49497865920708,2,1,1,False,True,False,False
114,14897.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,La Caldera,Vaqueros,2864.870112338602,125.3509903077213,2,1,1,False,True,False,False
115,21347.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,276.27325205751043,495.3660833089482,4,2,3,True,False,False,False
116,21348.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Rosario de la Frontera,Rosario De La Frontera,110029.84041389982,262.02448971729444,2,2,3,True,False,False,False
117,21349.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,9790.235259768322,367.52846898993374,3,2,3,True,False,False,False
118,21303.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,10332.277902501724,1315.7957634007207,2,2,3,True,False,False,False
119,21350.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Rosario de la Frontera,Rosario De La Frontera,110076.50257834754,273.79941885042524,2,2,3,True,False,False,False
120,21383.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,142087.84239754136,1398.4377509925564,1,2,3,True,False,False,False
121,14401.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Orán,San Ramón De La Nueva Orán,57929.95273963486,2721.0312260794813,1,1,3,True,False,False,False
122,21402.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,144842.84746643374,1647.7272808506093,4,2,3,True,False,False,False
123,17948.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,143654.4408757965,829.4006191750711,5,2,3,True,False,False,False
124,18276.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Orán,San Ramón De La Nueva Orán,58029.52360485087,1324.3919292079097,1,1,1,False,True,False,False
125,19533.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,Tartagal,146111.32002502636,3206.421758163476,1,1,3,True,False,False,False
126,14406.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Orán,San Ramón De La Nueva Orán,59097.93642788263,43.56130597472935,3,1,3,True,False,False,False
127,21159.0,2,"Otro, especificar",Salta,Capital,Salta Capital,10601.675297323533,69.5740589320769,2,2,0,False,False,False,True
128,21127.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Capital,Salta Capital,10425.720353707951,28.185180149531107,2,2,1,False,True,False,False
129,22526.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,14013.423313311514,196.21343292329624,2,2,3,True,False,False,False
130,21278.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,General José de San Martín,Profesor Salvador Mazza,193404.0009462599,1467.9058764393765,1,2,2,False,False,True,False
131,21455.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,General José de San Martín,Embarcación,62728.59486678485,2568.4572903165163,1,2,2,False,False,True,False
132,21106.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Anta,Joaquín V González,134429.51895243046,25902.90459590644,1,2,1,False,True,False,False
133,21364.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Metán,Metán,84823.51675795502,160.71818462185433,1,2,2,False,False,True,False
134,16367.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Metán,Metán,84177.253322022,76.97257585799362,1,1,2,False,False,True,False
135,12818.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Metán,Metán,87179.85012908134,1679.8774345070376,1,1,2,False,False,True,False
136,20036.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Metán,Metán,85965.58535700986,29.92373303273066,1,2,2,False,False,True,False
137,21458.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,General José de San Martín,Embarcación,60535.65108278454,138.9040922381965,1,2,1,False,True,False,False
138,21454.0,2,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Orán,Colonia Santa Rosa,27808.601622250448,229.4109698447302,1,2,3,True,False,False,False
139,21373.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,General José de San Martín,Profesor Salvador Mazza,193612.1164268721,1636.3618605353406,2,2,1,False,True,False,False
140,21377.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,General José de San Martín,Profesor Salvador Mazza,194232.55350663987,1077.968564440621,2,2,2,False,False,True,False
141,20038.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,General Güemes,General Güemes,37324.78891869841,129.72705037572757,1,2,2,False,False,True,False
142,21137.0,2,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Rosario de Lerma,Rosario De Lerma,272.36783625034184,6901.356089901137,1,2,2,False,False,True,False
143,14662.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Capital,Villa San Lorenzo,12887.237402269408,27.54716349205195,1,1,1,False,True,False,False
144,14900.0,1,OCASIONALMENTE (ALGUNAS VECES POR AÑO),Salta,Capital,Salta Capital,13766.744525515416,705.4864499671954,2,1,2,False,False,True,False
145,19414.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,General José de San Martín,Profesor Salvador Mazza,195145.2570170513,119.63528017665162,1,1,1,False,True,False,False
146,224.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,Anta,Gaona,147891.1152715173,10515.91925060751,1,1,1,False,True,False,False
147,244.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Anta,Las Lajitas,116551.0398214476,3132.221386856676,1,1,3,True,False,False,False
148,902.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,11702.014658349955,24.10293705067248,1,1,3,True,False,False,False
149,901.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,Capital,Salta Capital,9224.344989161536,1716.367974496589,2,1,3,True,False,False,False
150,78.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,General Güemes,Campo Santo,29356.342319674844,9.520165446999137,1,1,1,False,True,False,False
277,23673.0,2,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Buenos Aires,General Rodríguez,General Rodríguez,23497.612178752053,2996.459032400141,3,2,1,False,True,False,False
151,862.0,1,SOLAMENTE CUANDO DILUVIA (UNA O DOS VECES POR AÑO),Salta,General José de San Martín,Embarcación,60704.70736085369,1290.7203946032162,1,1,1,False,True,False,False
152,305.0,1,CADA VEZ QUE LLUEVE FUERTE (MUCHAS VECES POR AÑO),Salta,General José de San Martín,General Ballivián,101422.45869496783,21297.649647886697,1,1,3,True,False,False,False
